LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-121.8683828,37.7066438,4369,BRANNIGAN ST,,DUBLIN,,,94568,985-39-194,04e6970840cb8d27
-121.8683834,37.7065981,4367,BRANNIGAN ST,,DUBLIN,,,94568,985-39-194,79057ce6137e4cea
-121.8683831,37.7065565,4365,BRANNIGAN ST,,DUBLIN,,,94568,985-39-194,7246e4746960b6bf
-121.8683849,37.7065116,4363,BRANNIGAN ST,,DUBLIN,,,94568,985-39-194,9dcf3fa21ea6bbd3
-121.8681983,37.7062332,4133,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-169,8f76dc2cc7d9a43b
-121.8676936,37.7072479,4205,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-286,51ddbade95f3dba6
-121.8676414,37.7072316,4207,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-286,aadf00fdd69e384a
-121.8675896,37.7072169,4209,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-286,15c6dd587c4c19e3
-121.8675396,37.707204,4211,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-286,653c1375a2cb6d19
-121.8679056,37.706587,4146,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-240,f21c135e1ff0f473
-121.8679023,37.7066316,4148,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-240,0aa781b10dbdb5e4
-121.8679013,37.7066751,4150,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-240,d31c236230a3bc07
-121.8674369,37.7064102,4136,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-77,86d6616f89c04ce3
-121.8673848,37.7064072,4138,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-77,ef3dcb6d1a22fdec
-121.8673309,37.706406,4140,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-77,1c585315df3c30d9
-121.8674734,37.7067424,4194,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-263,489b816404c1d76a
-121.8674185,37.7067219,4196,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-263,1c2b3460bef57b9b
-121.8673702,37.7067025,4198,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-263,d1fe924a8394ef61
-121.867091,37.706752,4236,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-263,76e453efa84e3beb
-121.8669341,37.7069568,4235,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-311,10f3f43d1598f36b
-121.8668857,37.7069358,4239,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-311,8b01bce5f065d7f1
-121.866837,37.7069149,4241,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-311,7e3a3c11677545b3
-121.8661749,37.7068027,3612,FINNIAN WY,,DUBLIN,,,94568,985-39-334,1110dc38faa7d916
-121.8662268,37.7068234,3616,FINNIAN WY,,DUBLIN,,,94568,985-39-334,b3bfc3935beff378
-121.8662742,37.7068449,3620,FINNIAN WY,,DUBLIN,,,94568,985-39-334,6630b379b45953cb
-121.8663217,37.7068644,3624,FINNIAN WY,,DUBLIN,,,94568,985-39-334,47ef2164e7e65d79
-121.8668059,37.7061867,4312,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-100,ffe909b77956c10c
-121.8668209,37.7061454,4314,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-100,52487f1258896068
-121.8667163,37.706433,4296,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-100,4d1b5a0d3b33c60d
-121.8667318,37.7063942,4298,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-100,6306f67a5d291672
-121.8663185,37.7062105,4277,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-146,bfe28b5a326c7d89
-121.8663321,37.7061688,4279,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-146,f2c8e8a078cfb725
-121.8663475,37.7061268,4281,CLARINBRIDGE CI,,DUBLIN,,,94568,985-39-146,f7d84791ea42a0c3
-121.8665739,37.7057564,3641,DUBLIN BL,,DUBLIN,,,94568,985-39-123,6e775f6ecd0b2718
-121.8666267,37.7057643,3645,DUBLIN BL,,DUBLIN,,,94568,985-39-123,a5d998ef1803bc19
-121.8666822,37.705773,3649,DUBLIN BL,,DUBLIN,,,94568,985-39-123,9957bb7743b14db3
-121.8667356,37.7057782,3653,DUBLIN BL,,DUBLIN,,,94568,985-39-123,19ffb1e6e4105040
-121.8667891,37.7057855,3657,DUBLIN BL,,DUBLIN,,,94568,985-39-123,7e37a055baef1131
-121.8668398,37.7057937,3661,DUBLIN BL,,DUBLIN,,,94568,985-39-123,322de00b628f710c
-121.8668957,37.7058001,3663,DUBLIN BL,,DUBLIN,,,94568,985-39-123,37014afea45bb9f4
-121.9409592,37.7224542,8931,SAN RAMON RD,,DUBLIN,,,94568,941-164-3-9,6e8399560e2a170b
-121.9406918,37.7224012,8851,OLIVER PL,,DUBLIN,,,94568,941-2829-21,633e2d2d3337555a
-121.9406414,37.7224317,8853,OLIVER PL,,DUBLIN,,,94568,941-2829-21,db319407d6901e26
-121.9405812,37.722461,8855,OLIVER PL,,DUBLIN,,,94568,941-2829-21,691f8a2ae3c3b7f6
-121.9405265,37.7224836,8857,OLIVER PL,,DUBLIN,,,94568,941-2829-21,f311c8f5fd01dd49
-121.9405797,37.7222418,8838,OLIVER PL,,DUBLIN,,,94568,941-2829-21,cc7d03cc33407826
-121.8705868,37.7310607,3963,BRANDING IRON CT,,DUBLIN,,,94568,985-56-15,2b5922001362ce85
-121.8707065,37.7310822,3967,BRANDING IRON CT,,DUBLIN,,,94568,985-56-14,2ff14665f5c216c8
-121.8707633,37.7308169,3971,BRANDING IRON CT,,DUBLIN,,,94568,985-56-13,cbe9003816d2e7f9
-121.8706437,37.7307986,3975,BRANDING IRON CT,,DUBLIN,,,94568,985-56-12,4f3104f29e4e0ee2
-121.8705283,37.7307869,3979,BRANDING IRON CT,,DUBLIN,,,94568,985-56-11,72bdff54c521d03d
-121.8704004,37.7307721,3983,BRANDING IRON CT,,DUBLIN,,,94568,985-56-10,eed8c1a58a3cef98
-121.8704452,37.7305199,3999,BRANDING IRON CT,,DUBLIN,,,94568,985-56-9,2cc7dc44d2e66d60
-121.9178158,37.7052481,6867,DUBLIN BL,,DUBLIN,,,94568,941-205-1-62,edb32b81047f8316
-121.9154795,37.7051797,6283,SIERRA CT,,DUBLIN,,,94568,941-205-13-4,b3c0a16bc8e9afda
-121.9154119,37.7053283,6291,SIERRA CT,,DUBLIN,,,94568,941-205-13-4,a314329e572de708
-121.9147967,37.705823,6800,SIERRA LN,,DUBLIN,,,94568,941-205-14,af410289acf940d9
-121.9151018,37.7059053,6840,SIERRA LN,,DUBLIN,,,94568,941-205-14,448762f7f761af63
-121.9135014,37.7053975,6644,SIERRA LN,,DUBLIN,,,94568,941-205-8,26d33f4a2626ede3
-121.9147284,37.7044996,6769,DUBLIN BL,,DUBLIN,,,94568,941-205-1-65,26771141ba4c9a32
-121.9065749,37.7034026,6335,SCARLETT CT,,DUBLIN,,,94568,941-550-15-4,1f5a084c7119d107
-121.9066002,37.7035428,6337,SCARLETT CT,,DUBLIN,,,94568,941-550-15-4,34aa9f1d921a0fb0
-121.9065209,37.703638,6333,SCARLETT CT,,DUBLIN,,,94568,941-550-15-4,b3ddafbe7c89cf83
-121.9066151,37.7042005,6345,SCARLETT CT,,DUBLIN,,,94568,941-550-15-5,463fd354082b48b9
-121.9126702,37.7068769,6533,SIERRA LN,,DUBLIN,,,94568,941-205-20,31ff74c0a521a30f
-121.912643,37.706959,6529,SIERRA LN,,DUBLIN,,,94568,941-205-20,3463f0f7be5eecb2
-121.9125629,37.7071186,6525,SIERRA LN,,DUBLIN,,,94568,941-205-20,c29753deb082547d
-121.9125315,37.7072007,6521,SIERRA LN,,DUBLIN,,,94568,941-205-20,991a2f99ddf9c3d8
-121.9266474,37.7091252,7116,VILLAGE PW,,DUBLIN,,,94568,941-210-5-4,27c3d08cb5533fe8
-121.926887,37.7092191,7124,VILLAGE PW,,DUBLIN,,,94568,941-210-2-2,abc9bf15300c9a8b
-121.927394,37.7089518,7130,VILLAGE PW,,DUBLIN,,,94568,941-210-2-2,0a8a462d8fc457a0
-121.9274779,37.7090412,7136,VILLAGE PW,,DUBLIN,,,94568,941-210-2-2,98b30f8372c97941
-121.9269833,37.7092933,7138,VILLAGE PW,,DUBLIN,,,94568,941-210-2-2,c3ffaa05dbf6774e
-121.9275426,37.7091208,7140,VILLAGE PW,,DUBLIN,,,94568,941-210-2-2,c89680f9060d189a
-121.9392798,37.7018515,11826,DUBLIN BL,,DUBLIN,,,94568,941-113-155,0fc464a2633cbe9d
-121.9271608,37.7015378,6413,GOLDEN GATE DR,,DUBLIN,,,94568,941-1500-34,43d0d4038fccfad4
-121.9268732,37.7016121,6421,GOLDEN GATE DR,,DUBLIN,,,94568,941-1500-34,348743ca4e2733dc
-121.9261517,37.7095826,7123,VILLAGE PW,,DUBLIN,,,94568,941-210-14,adc7d7ffc7e7fc8b
-121.9279192,37.7101953,7317,AMADOR VALLEY BL,,DUBLIN,,,94568,941-175-21-8,9dfaf0ed6f7064f4
-121.9277766,37.7105162,7393,AMADOR VALLEY BL,,DUBLIN,,,94568,941-175-21-8,073e6b3488c0048a
-121.9279198,37.7104829,7399,AMADOR VALLEY BL,,DUBLIN,,,94568,941-175-21-8,3e3dc96e29d3acb7
-121.9280429,37.7104381,7403,AMADOR VALLEY BL,,DUBLIN,,,94568,941-175-21-8,f4b73356394045c6
-121.9260012,37.7113591,7323,VILLAGE PW,,DUBLIN,,,94568,941-197-79-9,76fc13a535898f07
-121.926057,37.7114254,7335,VILLAGE PW,,DUBLIN,,,94568,941-197-79-9,bfaeaae6b9e9f910
-121.9260929,37.711488,7355,VILLAGE PW,,DUBLIN,,,94568,941-197-79-9,167392cd8323d803
-121.9261287,37.7115427,7367,VILLAGE PW,,DUBLIN,,,94568,941-197-79-9,2259f6d13d80cd0d
-121.9252578,37.7087272,7013,VILLAGE PW,,DUBLIN,,,94568,941-210-16-2,c41d7fd78b310b6a
-121.9252249,37.7087416,7015,VILLAGE PW,,DUBLIN,,,94568,941-210-16-2,0dec28fd1fb605f2
-121.9251938,37.7087559,7017,VILLAGE PW,,DUBLIN,,,94568,941-210-16-2,d6816353404b44e7
-121.9251668,37.7087718,7019,VILLAGE PW,,DUBLIN,,,94568,941-210-16-2,e29a3ad1526ba3c0
-121.9225615,37.7064455,7133,DUBLIN BL,,DUBLIN,,,94568,941-210-22-2,61859f04bec481df
-121.9225327,37.7065177,7135,DUBLIN BL,,DUBLIN,,,94568,941-210-22-2,a44f8fea7fdb15c3
-121.9224615,37.7067383,7141,DUBLIN BL,,DUBLIN,,,94568,941-210-22-2,a956037892e3ac1b
-121.9203493,37.7057619,7037,DUBLIN BL,,DUBLIN,,,94568,941-210-25-2,887ef28114a9bbcf
-121.9204453,37.7057847,7045,DUBLIN BL,,DUBLIN,,,94568,941-210-25-2,2e0ddb5042b9333b
-121.9197172,37.7056135,7027,DUBLIN BL,,DUBLIN,,,94568,941-210-26,800cc1d13438c01b
-121.9098721,37.7091829,6305,DOUGHERTY RD,,DUBLIN,,,94568,941-550-7-1,1ba62b00c1f13390
-121.8898819,37.7133322,5880,GLEASON DR,,DUBLIN,,,94568,986-14-1,4b980d7a5de8726c
-121.8857152,37.7054756,4978,DUBLIN BL,,DUBLIN,,,94568,986-8-10,1e75322a40de6459
-121.8855262,37.7055655,4976,DUBLIN BL,,DUBLIN,,,94568,986-8-10,5628afe51f893c69
-121.8824731,37.7043441,4840,DUBLIN BL,,DUBLIN,,,94568,986-8-9,062e9ce84e50d426
-121.8824791,37.7046679,4860,DUBLIN BL,,DUBLIN,,,94568,986-8-9,c33184f5125fb08b
-121.8825304,37.7048733,4870,DUBLIN BL,,DUBLIN,,,94568,986-8-9,e1c6374cd942d5ce
-121.8828271,37.7053132,4882,DUBLIN BL,,DUBLIN,,,94568,986-8-9,50400ede9f6c5b09
-121.9316797,37.7253257,7470,KIMBALL AV,,DUBLIN,,,94568,941-186-120,e2370678fd5937bd
-121.9313245,37.7249011,8658,BEVERLY LN,,DUBLIN,,,94568,941-186-129,0a0a597b2ea171c0
-121.9314544,37.7248975,8660,BEVERLY LN,,DUBLIN,,,94568,941-186-128,e26aa77bf2409dbb
-121.911929,37.7298574,7980,FALL CREEK RD,,DUBLIN,,,94568,941-2782-5,bcdd388ea7906365
-121.9125949,37.7297586,7964,FALL CREEK RD,,DUBLIN,,,94568,941-2782-5,3e22e5b3d565804b
-121.9128593,37.7294258,7942,FALL CREEK RD,,DUBLIN,,,94568,941-2782-5,f3aa969f6da954bd
-121.937496,37.7048511,7274,SAN RAMON RD,,DUBLIN,,,94568,941-40-10-1,72a0b2b00b6d563a
-121.937655,37.7048327,7282,SAN RAMON RD,,DUBLIN,,,94568,941-40-10-1,67ecd1723f350df6
-121.9302491,37.7031473,7776,DUBLIN BL,,DUBLIN,,,94568,941-1500-15-19,703e9303aeb28583
-121.9301945,37.7030684,7788,DUBLIN BL,,DUBLIN,,,94568,941-1500-15-19,0093825d89a62718
-121.9301505,37.7029238,7792,DUBLIN BL,,DUBLIN,,,94568,941-1500-15-19,68f407223e86f1e5
-121.930279,37.7025571,7802,DUBLIN BL,,DUBLIN,,,94568,941-1500-15-19,ce5efaab774ca985
-121.9285834,37.7048281,7533,DUBLIN BL,,DUBLIN,,,94568,941-305-38,3d14085fe4692208
-121.9277837,37.7042667,6766,AMADOR PLAZA RD,,DUBLIN,,,94568,941-1500-48-2,8b5139d17573a7ca
-121.9278295,37.7043539,6780,AMADOR PLAZA RD,,DUBLIN,,,94568,941-1500-48-2,9a63dfabdfba4aba
-121.9289581,37.7070683,7151,AMADOR PLAZA RD,,DUBLIN,,,94568,941-305-32,10061bea8a4dc8a2
-121.9290229,37.7070416,7155,AMADOR PLAZA RD,,DUBLIN,,,94568,941-305-32,21575e83a0fb807a
-121.9402498,37.7011684,11740,DUBLIN BL,,DUBLIN,,,94568,941-113-4,41b71e8c562ea55b
-121.9397877,37.7012921,11750,DUBLIN BL,,DUBLIN,,,94568,941-113-4,0b75e8e46c64dfb2
-121.9387973,37.7015395,11820,DUBLIN BL,,DUBLIN,,,94568,941-113-154,9d746c867504ed11
-121.9392733,37.7014353,11822,DUBLIN BL,,DUBLIN,,,94568,941-113-154,66a46c482afaad8f
-121.9391579,37.7014736,11828,DUBLIN BL,,DUBLIN,,,94568,941-113-154,4449908ef6424438
-121.9359989,37.704582,7190,REGIONAL ST,,DUBLIN,,,94568,941-305-23,b4b813599aed072e
-121.9360239,37.7046815,7192,REGIONAL ST,,DUBLIN,,,94568,941-305-23,8db31776cb6c0f46
-121.9360461,37.7047688,7196,REGIONAL ST,,DUBLIN,,,94568,941-305-23,4a784ac93b9d4738
-121.9359507,37.7048759,7200,REGIONAL ST,,DUBLIN,,,94568,941-305-23,5c89e53af67f05cf
-121.9357201,37.7048828,7202,REGIONAL ST,,DUBLIN,,,94568,941-305-23,e2261927f024f7e8
-121.9356307,37.7048981,7204,REGIONAL ST,,DUBLIN,,,94568,941-305-23,a5c61158e34f72ff
-121.9355258,37.7049076,7206,REGIONAL ST,,DUBLIN,,,94568,941-305-23,487bf484cbf7a47c
-121.9354237,37.7049353,7208,REGIONAL ST,,DUBLIN,,,94568,941-305-23,77e5fea0aa00a412
-121.9254004,37.7075638,6982,VILLAGE PW,,DUBLIN,,,94568,941-210-7-1,b799d2e34b7f8b24
-121.9256812,37.7074249,6984,VILLAGE PW,,DUBLIN,,,94568,941-210-7-1,b07f6579a517cbe3
-121.9256466,37.7073757,6986,VILLAGE PW,,DUBLIN,,,94568,941-210-7-1,06137ee700a62ade
-121.9257715,37.7073742,6988,VILLAGE PW,,DUBLIN,,,94568,941-210-7-1,7d8799ddfb2e5e85
-121.9256139,37.7074478,6990,VILLAGE PW,,DUBLIN,,,94568,941-210-7-1,14a8cbe988aaef74
-121.9253741,37.7074458,6992,VILLAGE PW,,DUBLIN,,,94568,941-210-7-1,6c780f5df606c67e
-121.9255479,37.7073636,6994,VILLAGE PW,,DUBLIN,,,94568,941-210-7-1,47e673f0e46c4abd
-121.938272,37.706648,7456,SAN RAMON RD,,DUBLIN,,,94568,941-40-11-1,0de96c494f87c015
-121.9384077,37.7065356,7458,SAN RAMON RD,,DUBLIN,,,94568,941-40-11-1,c99b5d004d3f76fd
-121.8855173,37.7077084,5050,HAVEN PL,,DUBLIN,,,94568,986-8-15,f1cf57d3b2b20009
-121.885663,37.708329,5060,HAVEN PL,,DUBLIN,,,94568,986-8-15,f82b901cb6bead94
-121.8862069,37.7078777,5065,HAVEN PL,,DUBLIN,,,94568,986-8-15,30847c3975334b08
-121.8865368,37.7083321,5070,HAVEN PL,,DUBLIN,,,94568,986-8-15,7e9c1ac0100fc065
-121.8869633,37.7078592,5075,HAVEN PL,,DUBLIN,,,94568,986-8-15,9e99fbeabe635d7c
-121.8873667,37.7083346,5080,HAVEN PL,,DUBLIN,,,94568,986-8-15,92b32feb199e26f3
-121.9119534,37.7276592,7901,FALL CREEK RD,,DUBLIN,,,94568,941-2782-5,8515272dff8c69dd
-121.9111203,37.7284575,7915,FALL CREEK RD,,DUBLIN,,,94568,941-2782-5,12180a816a3f673a
-121.9117686,37.7286982,7918,FALL CREEK RD,,DUBLIN,,,94568,941-2782-5,02bce85c6aec996b
-121.9123098,37.7290023,7926,FALL CREEK RD,,DUBLIN,,,94568,941-2782-5,eee9f3a7ee0e8239
-121.8733262,37.7087685,4730,TASSAJARA RD,,DUBLIN,,,94568,986-17-18,b5e85205f539e8b9
-121.8725481,37.7080093,4620,TASSAJARA RD,,DUBLIN,,,94568,986-17-18,c4efbf814236f6e0
-121.8731017,37.7080111,4640,TASSAJARA RD,,DUBLIN,,,94568,986-17-18,2bc68fcb0c87a3a8
-121.8634403,37.7054567,3465,DUBLIN BL,,DUBLIN,,,94568,985-41-143,03eb9e81f96d0e18
-121.862547,37.705272,3385,DUBLIN BL,,DUBLIN,,,94568,985-41-143,25a554a629450dcc
-121.867501,37.705873,3703,DUBLIN BL,,DUBLIN,,,94568,985-39-357,7b3db06122813f92
-121.8675689,37.7058733,3707,DUBLIN BL,,DUBLIN,,,94568,985-39-357,66cd7a1ffa74ca7f
-121.8676317,37.7058735,3711,DUBLIN BL,,DUBLIN,,,94568,985-39-357,ce5f6c88eddc6d0e
-121.8635072,37.7070581,4276,FITZWILLIAM ST,,DUBLIN,,,94568,985-38-175,36462f6b7a4b9bc1
-121.8633721,37.7071106,4274,FITZWILLIAM ST,,DUBLIN,,,94568,985-38-175,f1871207f239ed8f
-121.8837369,37.7191107,6289,MADIGAN RD,,DUBLIN,,,94568,986-5-36-2,db181f677f565279
-121.8636583,37.7065771,3471,FINNIAN WY,,DUBLIN,,,94568,985-38-201,4156f640ce077d3a
-121.8635768,37.7066459,3469,FINNIAN WY,,DUBLIN,,,94568,985-38-201,d6d20098df67193a
-121.8635893,37.7065608,3467,FINNIAN WY,,DUBLIN,,,94568,985-38-201,b1936796fa0cf384
-121.8635107,37.7065422,3465,FINNIAN WY,,DUBLIN,,,94568,985-38-201,af5a7a1d4c511108
-121.9355375,37.703006,7125,SAN RAMON RD,,DUBLIN,,,94568,941-305-34-2,93ad86f9b75b4bab
-121.9384073,37.7046762,7260,SAN RAMON RD,,DUBLIN,,,94568,941-40-10-1,1201d4ff4e113f4d
-121.925931,37.7101253,7250,AMADOR VALLEY BL,,DUBLIN,,,94568,941-210-35,b4116285e02a6282
-121.8900176,37.7069307,1,PARK PL,,DUBLIN,,,94568,986-14-11,db2ca257a605a1bd
-121.89205,37.7132992,5992,GLEASON DR,,DUBLIN,,,94568,986-14-2,40e68e36f96ff755
-121.8922987,37.7132963,5994,GLEASON DR,,DUBLIN,,,94568,986-14-2,39cb23a868be76cc
-121.8926007,37.7132927,5996,GLEASON DR,,DUBLIN,,,94568,986-14-2,83d3c53717f10a0f
-121.8915704,37.713312,5900,GLEASON DR,,DUBLIN,,,94568,986-14-2,077a88e887b29077
-121.9276457,37.7015282,6449,GOLDEN GATE DR,,DUBLIN,,,94568,941-1500-34,3fea9b2fa59a8a18
-121.9416137,37.7220494,8909,SAN RAMON RD,,DUBLIN,,,94568,941-2829-65,981db07216a98e5a
-121.9339108,37.7082633,7315,STARWARD DR,,DUBLIN,,,94568,941-173-105,ef874a54e6a0bd23
-121.9121372,37.7107166,6971,SIERRA CT,,DUBLIN,,,94568,941-205-34-1,ed060011b273b341
-121.8816874,37.7052863,4592,DUBLIN BL,,DUBLIN,,,94568,986-35-3,7b99b8021d5ece2d
-121.8802673,37.7052849,4522,DUBLIN BL,,DUBLIN,,,94568,986-35-5,01f1d33fe35ffb69
-121.8802682,37.7052371,4524,DUBLIN BL,,DUBLIN,,,94568,986-35-5,96a4d1841c0cdda6
-121.8802635,37.7051918,4526,DUBLIN BL,,DUBLIN,,,94568,986-35-5,a2688caf3d283a8a
-121.8802631,37.7051486,4530,DUBLIN BL,,DUBLIN,,,94568,986-35-1,0b2de91cff16448c
-121.8802629,37.7051077,4532,DUBLIN BL,,DUBLIN,,,94568,986-35-1,e5884fe6856e60b8
-121.940974,37.7217941,8888,BELLINA CM,,DUBLIN,,,94568,941-2829-65,684529b9dbbfdd7f
-121.941008,37.7218397,8890,BELLINA CM,,DUBLIN,,,94568,941-2829-65,92ced643e8d0f750
-121.9410309,37.7218833,8892,BELLINA CM,,DUBLIN,,,94568,941-2829-65,6b9cea75e5c7a329
-121.9410594,37.7219268,8894,BELLINA CM,,DUBLIN,,,94568,941-2829-65,67b9babb040ae088
-121.9411069,37.7219591,8896,BELLINA CM,,DUBLIN,,,94568,941-2829-65,3eda786618ce4075
-121.8666362,37.7314423,3616,ROCKING HORSE CT,,DUBLIN,,,94568,985-58-39,979f90cabbf6ec8b
-121.8667062,37.7313633,3622,ROCKING HORSE CT,,DUBLIN,,,94568,985-58-38,90f427a89d004937
-121.8657219,37.7315468,3581,ROCKING HORSE CT,,DUBLIN,,,94568,985-58-15,68a7a28e46026bc1
-121.865794,37.7314482,3577,ROCKING HORSE CT,,DUBLIN,,,94568,985-58-16,a798c702864a015d
-121.8655841,37.7312902,3573,ROCKING HORSE CT,,DUBLIN,,,94568,985-58-17,4c49e74ee68b8fd0
-121.8655066,37.7313576,3569,ROCKING HORSE CT,,DUBLIN,,,94568,985-58-18,dde97460b43c1037
-121.8654391,37.7314406,3565,ROCKING HORSE CT,,DUBLIN,,,94568,985-58-19,1fc6240a53c11f50
-121.8653665,37.7315118,3561,ROCKING HORSE CT,,DUBLIN,,,94568,985-58-20,9bf6d82ecbfb598a
-121.8651222,37.7313503,3557,ROCKING HORSE CT,,DUBLIN,,,94568,985-58-21,ecd43ecb98603b8a
-121.9545894,37.7014994,7504,INSPIRATION DR,,DUBLIN,,,94568,941-22-4,9b1459a9428d34b9
-121.9536793,37.7013185,7502,INSPIRATION DR,,DUBLIN,,,94568,941-22-4,c4e8e15511a262f6
-121.9333543,37.7016243,6800,REGIONAL ST,,DUBLIN,,,94568,941-1500-29-2,c14d527ba246b165
-121.940941,37.7224401,8929,SAN RAMON RD,,DUBLIN,,,94568,941-164-3-9,5f80e727f5c5a211
-121.9064989,37.7039939,6343,SCARLETT CT,,DUBLIN,,,94568,941-550-15-5,475aafdd75cc8434
-121.9066153,37.7041406,6349,SCARLETT CT,,DUBLIN,,,94568,941-550-15-5,3a4cdbaab4292240
-121.9159426,37.7071048,6440,SIERRA CT,,DUBLIN,,,94568,941-205-43,5d2ad2625291530e
-121.9188437,37.720133,7550,STAGECOACH RD,,DUBLIN,,,94568,941-2769-1,0a6e48a98da24ff1
-121.8694715,37.7321563,3819,BRANDING IRON PL,,DUBLIN,,,94568,985-57-51,4e07a5316dbd051d
-121.8695327,37.7320971,3821,BRANDING IRON PL,,DUBLIN,,,94568,985-57-51,a36d2613c64f7837
-121.8696404,37.7320959,3823,BRANDING IRON PL,,DUBLIN,,,94568,985-57-51,f4eaea7285521750
-121.869744,37.7321847,3825,BRANDING IRON PL,,DUBLIN,,,94568,985-57-51,23dd7afb1366c4cd
-121.8697289,37.7322883,3827,BRANDING IRON PL,,DUBLIN,,,94568,985-57-51,da1279b117c93fae
-121.869645,37.7323478,3829,BRANDING IRON PL,,DUBLIN,,,94568,985-57-51,bf24da6d787e2eaa
-121.8673036,37.7322597,3662,BRANDING IRON PL,,DUBLIN,,,94568,985-57-166,eb2660ae17adf07e
-121.8673402,37.7321962,3664,BRANDING IRON PL,,DUBLIN,,,94568,985-57-166,1ecdc8f3b538a098
-121.8683187,37.7322328,3738,BRANDING IRON PL,,DUBLIN,,,94568,985-57-85,7ac485f61f4a6a0f
-121.8683805,37.7323429,3742,BRANDING IRON PL,,DUBLIN,,,94568,985-57-85,f75c5252cdfd826c
-121.868404,37.7323987,3744,BRANDING IRON PL,,DUBLIN,,,94568,985-57-85,53b4cbc3cded2331
-121.8686465,37.7323053,3776,BRANDING IRON PL,,DUBLIN,,,94568,985-57-28,5ddb5c580bcbaf92
-121.8992054,37.7048224,5425,DEMARCUS BL,,DUBLIN,,,94568,986-36-23,f19b5790e8a5de8e
-121.9007906,37.7053607,5450,DEMARCUS BL,,DUBLIN,,,94568,986-34-8,92828a45fac6bba7
-121.864099,37.713249,3457,RIMINI LN,,DUBLIN,,,94568,985-63-10,f212f585673292ec
-121.8642357,37.7132374,3463,RIMINI LN,,DUBLIN,,,94568,985-63-11,acf8910f0449b79f
-121.8643893,37.7132289,3467,RIMINI LN,,DUBLIN,,,94568,985-63-12,0b4db6b68983c6c2
-121.8667361,37.7101976,4609,RIMINI CT,,DUBLIN,,,94568,985-67-110,c22459e9c4b60b84
-121.8668162,37.7102094,4607,RIMINI CT,,DUBLIN,,,94568,985-67-110,ace2c8da7f4ce524
-121.8668899,37.7102238,4605,RIMINI CT,,DUBLIN,,,94568,985-67-110,1fa11fa6f72586fa
-121.86687,37.7107011,3594,CAPOTERRA WY,,DUBLIN,,,94568,985-67-202,fca9a5116e02ff3d
-121.8640564,37.710779,4723,PERUGIA ST,,DUBLIN,,,94568,985-69-31,b22babf734baf346
-121.8516635,37.7040092,3722,FALLON RD,,DUBLIN,,,94568,985-79-26,149cd299674b3f04
-121.8516813,37.7040357,3724,FALLON RD,,DUBLIN,,,94568,985-79-26,a62a8f6c6aa61a5b
-121.8517002,37.7040647,3726,FALLON RD,,DUBLIN,,,94568,985-79-26,976d01898d0e705c
-121.8517247,37.7041006,3728,FALLON RD,,DUBLIN,,,94568,985-79-26,cde105be00791eb9
-121.8505312,37.7214021,2580,RAVELLO WY,,DUBLIN,,,94568,985-80-75,ec6460c4c7d1b1be
-121.850705,37.7231548,2600,AMANTEA WY,,DUBLIN,,,94568,985-81-62,aaddff77bcc1338b
-121.8508755,37.7235258,5565,AVELLINA DR,,DUBLIN,,,94568,985-81-63,7d07b5d4cb8852cb
-121.8599295,37.7137033,3175,VITTORIA LP,,DUBLIN,,,94568,985-107-93,96d27e37c6d7d3ce
-121.8598866,37.7135931,3179,VITTORIA LP,,DUBLIN,,,94568,985-107-92,e8039add3a330815
-121.8598521,37.713476,3183,VITTORIA LP,,DUBLIN,,,94568,985-107-91,51fed64808ee95f4
-121.8596569,37.7135001,3163,VITTORIA LP,,DUBLIN,,,94568,985-107-90,32eef108caaa9b0a
-121.8596996,37.7136134,3167,VITTORIA LP,,DUBLIN,,,94568,985-107-89,a2bb9a889be42a00
-121.8597366,37.713745,3171,VITTORIA LP,,DUBLIN,,,94568,985-107-88,fbae7e1e9a664f23
-121.8591232,37.713782,3105,VITTORIA LP,,DUBLIN,,,94568,985-107-80,918bf4afac2f0113
